yahooId,name,team,position,status,injuryType,gp,bye,fanPts,preSeasonRank,actualRank,percentRostered,rushAtt,targets,receptions,rushYds,recYds,rushTd,recTd,fortyYdRush,fortyYdRec
34133,James Mitchell,CAR,TE,,,0,5,0,2163,970,0,0,0,0,0,0,0,0,0,0
42678,Nate Boerkircher,JAX,TE,,,1,7,1.09,2164,446,0,0,0.8,0.6,0,5.8,0,0,0,0
43130,Matt Lauter,MIN,TE,,,0,6,0,2165,679,0,0,0,0,0,0,0,0,0,0
32415,Tyree Jackson,WAS,TE,NA,,0,7,0,2166,1050,0,0,0,0,0,0,0,0,0,0
42887,Michael Trigg,DAL,TE,Q,Toe,1,14,1.03,2167,449,0,0,0.5,0.5,0,5.5,0,0,0,0
42243,Caden Prieskorn,CAR,TE,,,0,5,0,2168,939,0,0,0,0,0,0,0,0,0,0
42972,Khalil Dinkins,SF,TE,,,0,8,0,2169,1132,0,0,0,0,0,0,0,0,0,0
42186,Joshua Simon,ATL,TE,,,0,11,0,2170,913,0,0,0,0,0,0,0,0,0,0
43239,DeShawn Hanika,IND,TE,NA,,0,13,0,2171,726,0,0,0,0,0,0,0,0,0,0
34489,Zaire Mitchell-Paden,NO,TE,,,0,8,0,2172,1054,0,0,0,0,0,0,0,0,0,0
40346,Joel Wilson,TEN,TE,,,0,9,0,2173,990,0,0,0,0,0,0,0,0,0,0
43391,Stone Eby,DEN,TE,NA,,0,10,0,2174,778,0,0,0,0,0,0,0,0,0,0
43379,Brandon Frazier,ATL,TE,NA,,0,11,0,2175,775,0,0,0,0,0,0,0,0,0,0
41556,Baylor Cupp,ARI,TE,NA,,0,14,0,2176,,0,0,0,0,0,0,0,0,0,0
41692,Hayden Rucci,SF,TE,,,0,8,0,2177,840,0,0,0,0,0,0,0,0,0,0
42041,Luke Lachey,HOU,TE,NA,Foot,0,8,0,2178,868,0,0,0,0,0,0,0,0,0,0
41373,McCallan Castles,GB,TE,,,0,11,0,2179,792,0,0,0,0,0,0,0,0,0,0
42063,Keleki Latu,BUF,TE,,,0,7,0,2180,875,0,0,0,0,0,0,0,0,0,0
42465,Nick Kallerup,SEA,TE,,,0,11,0,2181,1009,0,0,0,0,0,0,0,0,0,0
33485,Tre' McKitty,WAS,TE,,,0,7,0,2182,,0,0,0,0,0,0,0,0,0,0
34183,Nick Muse,ATL,TE,,,0,11,0,2183,,0,0,0,0,0,0,0,0,0,0
43412,Brett Weaver,DEN,TE,NA,,0,10,0,2184,789,0,0,0,0,0,0,0,0,0,0
42683,Max Klare,LAR,TE,,,1,11,1.36,2185,340,0,0,0.7,0.7,0,7.3,0,0,0,0
43357,Kenny Fletcher Jr.,TB,TE,,,0,10,0,2186,765,0,0,0,0,0,0,0,0,0,0
40255,Zack Kuntz,DAL,TE,,,0,14,0,2187,962,0,0,0,0,0,0,0,0,0,0
42847,Jaren Kanak,TEN,TE,IR,Pectoral,0,9,0,2188,459,0,0,0,0,0,0,0,0,0,0
43164,Chase Curtis,NYJ,TE,Q,Knee,0,13,0,2189,700,0,0,0,0,0,0,0,0,0,0
42936,Jerand Bradley,LAC,TE,,,0,7,0,2190,1119,0,0,0,0,0,0,0,0,0,0
43027,Hayden Large,CHI,TE,,,0,10,0,2191,630,0,0,0,0,0,0,0,0,0,0
42117,Jake Briningstool,KC,TE,,,0,5,0,2192,891,0,0,0,0,0,0,0,0,0,0
43457,Louis Hansen,HOU,TE,,,0,8,0,2193,810,0,0,0,0,0,0,0,0,0,0
43002,Ty Pezza,BAL,TE,,,0,13,0,2194,1145,0,0,0,0,0,0,0,0,0,0
43082,Miles Kitselman,DET,TE,NA,Leg,0,6,0,2195,653,0,0,0,0,0,0,0,0,0,0
42353,Marshall Lang,MIN,TE,,,0,6,0,2196,981,0,0,0,0,0,0,0,0,0,0
42571,Thomas Gordon,DET,TE,,,0,6,0,2197,1036,0,0,0,0,0,0,0,0,0,0
43138,Dan Villari,LAR,TE,,,0,11,0,2198,683,0,0,0,0,0,0,0,0,0,0
42523,Drake Dabney,GB,TE,,,0,11,0,2199,1027,0,0,0,0,0,0,0,0,0,0
43470,Drew Biber,CLE,TE,,,0,11,0,2200,,0,0,0,0,0,0,0,0,0,0
43058,Josh Kattus,CIN,TE,,,0,6,0,2201,643,0,0,0,0,0,0,0,0,0,0
43036,Lake McRee,PIT,TE,,,0,9,0,2202,636,0,0,0,0,0,0,0,0,0,0
42204,Patrick Herbert,JAX,TE,,,0,7,0,2203,920,0,0,0,0,0,0,0,0,0,0
43212,Jameson Geers,ARI,TE,IR,Undisclosed,0,14,0,2204,723,0,0,0,0,0,0,0,0,0,0
42843,Jack Endries,CIN,TE,,,1,6,1.28,2205,406,0,0,0.4,0.7,0,7.4,0,0,0,0
41512,Shawn Bowman,ARI,TE,,,0,14,0,2206,,0,0,0,0,0,0,0,0,0,0
42420,Zach Horton,DET,TE,,,0,6,0,2207,995,0,0,0,0,0,0,0,0,0,0
43449,Heinrich Haarberg,CAR,TE,NA,,0,5,0,2208,808,0,0,0,0,0,0,0,0,0,0
42612,Layne Pryor,HOU,TE,,,0,8,0,2209,1043,0,0,0,0,0,0,0,0,0,0
34126,Teagan Quitoriano,ARI,TE,,,0,14,0,2210,967,0,0,0,0,0,0,0,0,0,0
40778,Princeton Fant,DAL,TE,IR,Knee - ACL + MCL,0,14,0,2211,1082,0,0,0,0,0,0,0,0,0,0
42275,JJ Galbreath,IND,TE,,,0,13,0,2212,950,0,0,0,0,0,0,0,0,0,0
43206,Quentin Moore,WAS,TE,,,0,7,0,2213,721,0,0,0,0,0,0,0,0,0,0
43463,Jeremiah Franklin,MIA,TE,,,0,6,0,2214,,0,0,0,0,0,0,0,0,0,0
43116,J. Michael Gyllenborg,KC,TE,IR,Knee,0,5,0,2215,673,0,0,0,0,0,0,0,0,0,0
42006,Moliki Matavao,NO,TE,Q,Knee,0,8,0,2216,862,0,0,0,0,0,0,0,0,0,0
42446,Jermaine Terry,CLE,TE,,,0,11,0,2217,,0,0,0,0,0,0,0,0,0,0
33101,Sean McKeon,IND,TE,NA,Undisclosed,0,13,0,2218,759,0,0,0,0,0,0,0,0,0,0
34029,Jelani Woods,NYJ,TE,,,0,13,0.13,2219,581,0,0,0.1,0.1,0,0.5,0,0,0,0
41066,Tanner McLachlan,SF,TE,IR,Undisclosed,0,8,0,2220,671,0,0,0,0,0,0,0,0,0,0
43139,Rohan Jones,LAR,TE,,,0,11,0,2221,684,0,0,0,0,0,0,0,0,0,0
43161,Cody Hardy,NO,TE,,,0,8,0,2222,699,0,0,0,0,0,0,0,0,0,0
34105,Cole Turner,MIA,TE,,,0,6,0,2223,961,0,0,0,0,0,0,0,0,0,0
43178,Jack Velling,ATL,TE,,,1,11,0.19,2224,707,0,0,0.1,0.1,0,1,0,0,0,0
33329,Lawrence Cager,WAS,TE,,,0,7,0,2225,825,0,0,0,0,0,0,0,0,0,0
41994,Gavin Bartholomew,MIN,TE,,,0,6,0,2226,860,0,0,0,0,0,0,0,0,0,0
42323,Mark Redman,LAR,TE,,,0,11,0,2227,969,0,0,0,0,0,0,0,0,0,0
42965,Ethan Conner,MIA,TE,,,0,6,0,2228,1128,0,0,0,0,0,0,0,0,0,0
32273,Stephen Carlson,CHI,TE,,,0,10,0,2229,1020,0,0,0,0,0,0,0,0,0,0
42027,Caleb Lohner,DEN,TE,Q,Lower Body,0,10,0,2230,866,0,0,0,0,0,0,0,0,0,0
42885,Dae'Quan Wright,CLE,TE,NA,,0,11,0,2231,1092,0,0,0,0,0,0,0,0,0,0
42167,Jalin Conyers,MIA,TE,NA,,0,6,0,2232,906,0,0,0,0,0,0,0,0,0,0
41368,Mason Pline,KC,TE,,,0,5,0,2233,790,0,0,0,0,0,0,0,0,0,0
42772,Joe Royer,CLE,TE,Q,Personal,1,11,1.27,2234,427,0,0,1,0.7,0,6.6,0,0,0,0
42681,Marlin Klein,HOU,TE,,,1,8,1.77,2235,425,0,0,1.5,1,0,9.5,0,0.1,0,0
42709,Will Kacmarek,MIA,TE,,,1,6,2.58,2236,325,0,0,1.8,1.4,0,13.9,0,0.1,0,0
42790,Seydou Traore,MIA,TE,,,1,6,0.54,2237,500,0,0,0.4,0.3,0,2.9,0,0,0,0
33535,Brevin Jordan,HOU,TE,Q,Knee,1,8,0.12,2238,612,0,0,0.1,0.1,0,0.6,0,0,0,0
41397,Thomas Yassmin,GB,TE,,,0,11,0,2239,806,0,0,0,0,0,0,0,0,0,0
42274,Bryce Pierre,CAR,TE,NA,,0,5,0,2240,949,0,0,0,0,0,0,0,0,0,0
34174,Ko Kieft,TB,TE,,,1,10,0.04,2241,624,0,0,0,0,0,0.2,0,0,0,0
43464,Tyler Moore,IND,TE,,,0,13,0,2242,,0,0,0,0,0,0,0,0,0,0
32456,Donald Parham Jr.,PIT,TE,NA,,0,9,0,2243,1057,0,0,0,0,0,0,0,0,0,0
33803,Shane Zylstra,BUF,TE,,,1,7,0.16,2244,861,0,0,0.1,0.1,0,0.8,0,0,0,0
41562,Qadir Ismail,CHI,TE,,,0,10,0,2245,830,0,0,0,0,0,0,0,0,0,0
32418,David Sills V,TB,WR,,,1,10,0.38,2246,421,0,0,0.3,0.2,0,2,0,0,0,0
28390,Marcus Mariota,WAS,QB,Q,Knee - MCL,1,7,0.76,2247,492,0,0.2,0,0,0.9,0,0,0,0,0
34057,Jeremy Ruckert,NYJ,TE,,,1,13,0.77,2248,478,0,0,0.6,0.5,0,4,0,0,0,0
34154,Grant Calcaterra,PHI,TE,Q,Back,1,10,1.31,2249,441,0,0,0.9,0.6,0,6.5,0,0.1,0,0
33705,Kenny Yeboah,ARI,TE,NA,Hamstring,0,14,0,2250,851,0,0,0,0,0,0,0,0,0,0
31071,Ian Thomas,LV,TE,,,1,13,0.53,2251,515,0,0,0.4,0.3,0,3.1,0,0,0,0
32877,Isaiah Hodgins,NYG,WR,,,1,8,0.31,2252,527,0,0,0.2,0.1,0,1.2,0,0,0,0
40182,Josh Whyle,GB,TE,,,1,11,0.87,2253,514,0,0,0.6,0.5,0,4.4,0,0,0,0
28365,Chris Manhertz,NYG,TE,,,1,8,0.27,2254,574,0,0,0.2,0.1,0,1.3,0,0,0,0
33422,Elijah Moore,PHI,WR,,,0,10,0.19,2255,587,0,0.1,0.1,0,0.9,0.5,0,0,0,0
30112,Mo Alie-Cox,IND,TE,,,1,13,1.44,2256,422,0,0,1,0.7,0,7.3,0,0.1,0,0
40335,Ben Sims,MIA,TE,Q,Undisclosed,0,6,0,2257,986,0,0,0,0,0,0,0,0,0,0
30339,David Moore,CAR,WR,,,1,5,0.14,2258,588,0,0,0.1,0.1,0.1,0.7,0,0,0,0
31969,Foster Moreau,HOU,TE,,,1,8,1.03,2259,469,0,0,0.7,0.5,0,5.2,0,0,0,0
41353,Cam Grandy,CIN,TE,,,0,6,0,2260,784,0,0,0,0,0,0,0,0,0,0
42238,Jackson Meeks,DET,WR,,,0,6,0,2261,936,0,0,0,0,0,0,0,0,0,0
40167,Justin Shorter,LV,WR,IR,Undisclosed,0,13,0,2262,925,0,0,0,0,0,0,0,0,0,0
31884,Drew Sample,CIN,TE,,,1,6,1.52,2263,416,0,0,1.1,0.9,0.1,7.5,0,0.1,0,0
30150,Zay Jones,HOU,WR,,,0,8,0,2264,1002,0,0,0,0,0,0,0,0,0,0
29341,Chris Moore,BAL,WR,,,1,13,0.18,2265,833,0,0,0.1,0.1,0.2,1,0,0,0,0
40702,Nate Adkins,DEN,TE,,,1,10,0.78,2266,486,0,0,0.6,0.4,0,4,0,0,0,0
30627,Pharaoh Brown,IND,TE,,,0,13,0,2267,1109,0,0,0,0,0,0,0,0,0,0
