yahooId,name,team,position,status,injuryType,gp,bye,fanPts,preSeasonRank,actualRank,percentRostered,rushAtt,targets,receptions,rushYds,recYds,rushTd,recTd,fortyYdRush,fortyYdRec
42717,Eli Raridon,NE,TE,,,16,11,33.5,285,285,1,0,20,17.7,0,180,0,1.1,0,0.1
40094,Darnell Washington,PIT,TE,,,16,9,61.61,286,286,1,0,43.8,29.6,0,321,0,2.5,0,0.1
28592,Darren Waller,CAR,TE,,,14,5,83.2,287,287,2,0,58.3,39.4,0,441,0,3.2,0,0.1
29344,Tyler Higbee,LAR,TE,,,15,11,34.35,288,288,1,0,24.3,17.5,0,183,0,1.2,0,0.1
30142,David Njoku,LAC,TE,,,15,7,46.17,289,289,6,0,31.8,23.5,0,221,0,2,0,0.1
42018,Phil Mafah,DAL,RB,Q,Chest,8,14,14.56,290,290,0,18.4,3.7,2.9,77,22.3,0.5,0,0,0
33973,Treylon Burks,WAS,WR,,,14,7,37.54,291,291,0,1.3,28.5,16.2,6,205,0,1.3,0,0.3
40108,Kendre Miller,NO,RB,,,4,8,18.59,292,292,1,25.1,5.8,3.9,98.3,28.1,0.6,0.1,0.1,0
30227,Samaje Perine,CIN,RB,,,16,6,67.59,293,293,2,66.8,25,16,275,119,2.6,0.8,0.1,0.1
41933,Jordan James,SF,RB,Q,Ribs,12,8,51.37,294,294,3,60.6,14.3,9.9,253,79,1.9,0.3,0.1,0
40625,Chris Brooks,GB,RB,,,14,11,38.97,295,295,1,33.7,16.4,12.4,138,88.7,1.2,0.5,0,0
42737,Elijah Sarratt,BAL,WR,,,16,13,46.75,296,296,1,0.3,27.5,20.7,1.3,249,0,1.8,0,0.7
40232,Xavier Hutchinson,HOU,WR,,,16,8,39.1,297,297,1,0.9,39.2,17.9,5.1,218,0,1.2,0,0.3
41952,Tory Horton,SEA,WR,Q,Undisclosed,16,11,60.8,298,298,1,0.3,41.6,25,3,326,0,2.4,0,0.8
30136,Evan Engram,DEN,TE,,,15,10,61.01,299,299,2,0.3,49.7,35.2,1.4,312,0,2,0,0.1
41009,Troy Franklin,DEN,WR,,,16,10,53.71,301,301,2,1.7,39,23.7,9.1,276,0,2.2,0,0.2
40222,DeMario Douglas,NE,WR,,,16,11,53.62,304,304,1,5.4,35.1,22.5,34.7,279,0.1,1.7,0,0.7
34374,Jake Tonges,SF,TE,,,16,8,47.53,305,305,2,0,35.4,25.9,0,243,0,1.7,0,0.1
42817,Malik Benson,LV,WR,,,0,13,37.9,306,306,0,0,27.4,17.8,0,215,0,1.2,0,0.1
33465,Joshua Palmer,BUF,WR,,,12,7,34.29,307,307,0,0,22.8,15,0,197,0,1.2,0,0.2
40065,Michael Mayer,LV,TE,,,16,13,59.13,308,308,1,0,49.5,32.7,0,320,0,1.8,0,0.1
32292,Ashton Dulin,IND,WR,,,8,13,21.06,309,309,0,1.7,10.7,7.3,8.6,128,0,0.6,0,0.1
42747,Skyler Bell,BUF,WR,Q,Lower Body,16,7,40.95,310,310,1,0.3,26.2,18.7,1.7,227,0,1.4,0,0.1
34610,Malik Davis,DAL,RB,,,12,14,23.92,311,311,1,30,5.7,4.9,127,36.7,0.8,0.1,0,0
30125,Deshaun Watson,CLE,QB,,,7,11,110.8,312,312,3,27.4,0,0,113,0,1,0,0,0
31012,Mike Gesicki,CIN,TE,,,15,6,75.92,313,313,1,0,52,36.8,0,395,0,3,0,0.1
42727,Brenen Thompson,LAC,WR,Q,Undisclosed,12,7,36.85,314,314,0,0.7,25.2,16.8,1.6,215,0,1.1,0,0.2
41904,Elic Ayomanor,TEN,WR,,,16,9,45.65,315,315,1,0,32.5,19.6,0,251,0,1.8,0,0.2
41003,Theo Johnson,NYG,TE,Q,Undisclosed,16,8,57.28,316,316,1,0,43.9,27.7,0,310,0,2.1,0,0.1
41827,Mason Taylor,NYJ,TE,,,16,13,59.13,317,317,1,0,51.6,33.1,0,299,0,2.1,0,0.1
40989,Erick All Jr.,CIN,TE,,,0,6,52.43,318,318,0,0,34.1,27.9,0,281,0,1.7,0,0.1
40211,Andrei Iosivas,CIN,WR,,,16,6,66.41,319,319,1,1.6,50.2,28.3,9.2,363,0,2.4,0,0.3
42598,Isaiah Bond,CLE,WR,,,12,11,43.99,320,320,0,2.8,32.9,17.7,14.6,246,0,1.5,0,0.2
32018,Ty Johnson,BUF,RB,Q,Lower Leg,16,7,49.84,321,321,1,33.7,24.6,16,141,147,1.3,0.9,0,0.1
34094,Calvin Austin III,NYG,WR,,,16,8,32.14,322,322,0,1.8,28.8,15.1,8.9,188,0,0.8,0,0.2
41835,Elijah Arroyo,SEA,TE,,,16,11,53.86,323,323,1,0,39.4,25.7,0,286,0,2.1,0,0.1
40964,Luke McCaffrey,WAS,WR,,,8,7,25.77,324,324,1,0,16.7,10.7,0,146,0,0.8,0,0.2
42687,Carson Beck,ARI,QB,Q,Ribs,4,14,53.01,325,325,2,8.2,0,0,30.2,0,0.4,0,0,0
41972,Devin Neal,NO,RB,Q,Hamstring,16,8,17.65,326,326,0,20.3,5.9,6.1,80.7,40.7,0.5,0.1,0,0
42695,Oscar Delp,NO,TE,,,12,8,35.38,327,327,0,0,22.8,18.7,0,195,0,1.1,0,0.1
40430,Emari Demercado,KC,RB,,,12,5,30.09,328,328,1,24.8,11.4,10.2,113,75.6,0.7,0.3,0,0
41903,Chimere Dike,TEN,WR,,,16,9,57.52,329,329,3,7.4,40.2,23.7,27.3,241,0.3,2.2,0,0.6
31017,Christian Kirk,SF,WR,Q,Calf,14,8,40.48,330,330,1,0.7,27.4,19.3,4.3,232,0,1.2,0,0.2
41006,Sione Vaki,DET,RB,Q,Back,8,6,11.24,331,331,0,9.8,2.2,3.3,41.7,33.8,0.3,0.1,0,0
40162,Roschon Johnson,CHI,RB,,,0,10,10.6,332,332,0,14.3,2.8,2.3,56.2,15.3,0.3,0.1,0,0
32695,Brandon Aiyuk,SF,WR,D,Knee - ACL + MCL,8,8,41.6,333,333,4,0,27,16,3,213,0,2,0,0
42007,LeQuint Allen Jr.,JAX,RB,Q,Undisclosed,16,7,39.8,334,334,1,22.3,24.5,17.7,90.8,125,0.6,1,0,0.1
40958,Trey Benson,ARI,RB,NA,Knee,16,14,19.47,335,335,1,19.6,6.4,4.5,81.7,35.8,0.6,0.5,0,0
41913,Trevor Etienne,CAR,RB,,,12,5,26.55,336,336,1,28.7,9,6.8,120,43.6,0.7,0.1,0,0
41881,Kaleb Johnson,PIT,RB,,,14,9,18.25,337,337,1,23.9,3.7,3.9,90.9,31.9,0.6,0.1,0,0
42139,Raheim Sanders,CLE,RB,,,4,11,15.61,338,338,0,17.5,6,4.2,69.8,30.8,0.5,0.1,0,0
31906,Devin Singletary,NYG,RB,,,12,8,15.18,339,339,1,19.5,5.6,4,76.4,29.6,0.4,0,0,0
41064,Jawhar Jordan,HOU,RB,Q,Hip,12,8,23.14,340,340,0,30.6,6.6,4.5,125,31.9,0.8,0.1,0.1,0
42762,Colbie Young,CIN,WR,,,0,6,31.2,341,341,0,0,21.4,14.8,0,181,0,0.9,0,0.2
42819,CJ Daniels,LAR,WR,,,16,11,23.81,342,342,0,0.3,16.2,11.9,2,137,0,0.7,0,0.1
40090,Marvin Mims Jr.,DEN,WR,Q,Undisclosed,16,10,54.68,343,343,1,7.9,35.8,23.6,45.6,241,0.1,1.6,0,0.7
41851,Savion Williams,GB,WR,,,12,11,38.61,344,344,0,9.7,25.7,15.5,45.1,168,0.1,1.5,0,0.2
42711,Zavion Thomas,CHI,WR,,,8,10,35.27,345,345,0,2,23.7,15,8.9,179,0.1,1.3,0,0.1
40952,Roman Wilson,PIT,WR,,,12,9,42.5,347,347,0,0,29.3,18.1,0,240,0,1.5,0,0.3
41864,Kyle Williams,NE,WR,,,16,11,28.36,348,348,1,1.6,15.6,10.6,6.1,162,0,0.8,0,0.6
30231,Mack Hollins,NE,WR,,,16,11,34.15,349,349,0,0.7,26.5,15.5,2.4,190,0,1.1,0,0.7
31857,Hollywood Brown,PHI,WR,,,14,10,43.96,350,350,1,0,33.2,19.8,0,243,0,1.5,0,0.7
30551,Kendrick Bourne,ARI,WR,,,12,14,57.41,351,351,0,0.3,47.7,26.9,1.2,339,0,1.6,0,0.4
43197,Noah Whittington,HOU,RB,Q,Ankle,8,8,2.46,352,352,0,0,0,1.2,0,13.6,0.1,0,0,0
34044,Jalen Tolbert,MIA,WR,,,8,6,41.98,353,353,1,0,24.1,19.6,0,227,0,1.6,0,0.2
42012,Brashard Smith,KC,RB,,,12,5,31.02,354,354,0,23.7,14.3,9.6,94.7,76.4,1,0.6,0,0.1
41083,Jordan Whittington,LAR,WR,,,12,11,24.77,355,355,0,1.4,18.7,11.6,6.4,124,0,0.8,0,0.2
29399,Tyreek Hill,MIA,WR,NA,Knee - ACL,10,6,78.2,358,358,5,1,52,33,5,422,0,3,0,1
26658,Zach Ertz,WAS,TE,NA,,8,7,28.7,359,359,0,0,22,16,0,147,0,1,0,0
30199,Kareem Hunt,KC,RB,NA,,8,5,22.7,361,361,0,35,4,3,130,22,1,0,0,0
33399,Justin Fields,KC,QB,,,2,5,38.38,362,362,1,13.2,0,0,72.2,0,0.5,0,0,0
40892,Ricky Pearsall,SF,WR,IR,Knee - PCL,0,8,0,364,364,17,0,0,0,0,0,0,0,0,0
30213,Jonnu Smith,PIT,TE,NA,,16,9,28.4,366,366,0,2,20,15,10,139,0,1,0,0
31928,Dawson Knox,BUF,TE,,,16,7,59.42,367,367,1,0,42.3,26.3,0,297,0,2.8,0,0.1
41819,Jayden Higgins,HOU,WR,IR,Knee - ACL,0,8,66.87,369,369,19,0,0,28.6,0,373,0,2.5,0,0
29236,Carson Wentz,MIN,QB,,,1,6,11.71,370,370,0,1.8,0,0,6.4,0,0,0,0,0
31852,Noah Fant,NO,TE,,,16,8,32.03,372,372,0,0,24.7,18,0,168,0,1,0,0
33495,Michael Carter,TEN,RB,,,8,9,7.6,373,373,0,6.3,2.7,3.4,24.9,27.1,0.1,0.1,0,0
30614,Taysom Hill,NO,TE,NA,,8,8,7.5,377,377,0,5,5,4,20,35,0,0,0,0
32713,Cole Kmet,CHI,TE,,,16,10,56.44,380,380,1,0,41.7,27.7,0,293,0,2.2,0,0.1
41019,Audric Estime,NO,RB,Q,Ankle,12,8,13.93,382,382,0,13.1,2.7,4.3,52.2,36.6,0.4,0.1,0,0
34357,Bam Knight,ARI,RB,,,0,14,5.2,2040,2040,0,0,0,3.4,0,24.7,0.2,0,0,0
31901,Josh Oliver,MIN,TE,,,16,6,31.12,2055,2055,0,0,22.7,15.4,0,161,0,1.2,0,0.1
29315,Austin Hooper,ATL,TE,,,16,11,31.62,2058,2058,0,0,23.8,15.8,0,175,0,1,0,0.1
33774,Brock Wright,DET,TE,,,16,6,26.78,2059,2059,0,0,19.5,14.3,0,138,0,1,0,0
30161,Joe Mixon,HOU,RB,NA,Foot,0,8,0,2060,2060,1,0,0,0,0,0,0,0,0,0
32523,Greg Dortch,DET,WR,,,12,6,35.8,2061,2061,0,4.4,24.2,16.9,25.7,173,0.2,1,0,0.1
31005,Nick Chubb,HOU,RB,NA,,8,8,25.4,2062,2062,0,35,6,5,138,31,1,0,0,0
34709,KaVontae Turpin,DAL,WR,,,16,14,61.1,2063,2063,3,14.9,32.6,18.4,114,240,0.5,1.6,0,0.7
8795,Joe Flacco,CIN,QB,,,2,6,31.09,2066,2066,1,4.1,0,0,8.8,0,0.1,0,0,0
29274,Sterling Shepard,HOU,WR,,,0,8,0.6,2067,2067,0,1,0,0,6,0,0,0,0,0
32123,Olamide Zaccheaus,ATL,WR,,,16,11,43.75,2069,2069,0,2.1,40.1,22.3,9.4,224,0,1.5,0,0.2
34242,Kevin Austin Jr.,NO,WR,,,12,8,3.59,2070,2070,0,0,3.2,1.9,0.5,22,0,0.1,0,0
40093,Cedric Tillman,CLE,WR,Q,Undisclosed,12,11,15.61,2071,2071,0,0,9.6,7.1,0,90,0,0.5,0,0.1
31885,Miles Sanders,DAL,RB,NA,,0,14,0,2072,2072,0,0,0,0,0,0,0,0,0,0
31257,Tanner Hudson,CIN,TE,,,12,6,18.43,2073,2073,0,0,12.1,9.2,0,88.3,0,0.8,0,0
40905,J.J. McCarthy,MIN,QB,Q,Undisclosed,1,6,33.37,2074,2074,1,7.8,0,0,37.4,0,0.5,0,0,0
40995,Ja'Tavion Sanders,CAR,TE,,,16,5,32.27,2075,2075,0,0,20.2,18.2,0,142,0,1.5,0,0
40991,Devontez Walker,BAL,WR,,,12,13,40.17,2076,2076,0,0.6,23.5,13.8,3.3,240,0,1.4,0,0.3
42030,Tez Johnson,TB,WR,Q,Groin,15,10,34.23,2077,2077,0,3.2,23.5,14.4,13.1,177,0.1,1.2,0,0.2
34068,Daniel Bellinger,TEN,TE,,,16,9,38.25,2078,2078,0,0,28.9,18.6,0,215,0,1.2,0,0.1
31981,Hunter Renfrow,CAR,WR,NA,,0,5,0,2079,2079,0,0,0,0,0,0,0,0,0,0
33471,Tommy Tremble,CAR,TE,,,16,5,29.41,2080,2080,0,0,24.7,16.3,0,151,0,1,0,0
32798,Gabe Davis,BUF,WR,NA,Knee - ACL,0,7,0,2081,2081,0,0,0,0,0,0,0,0,0,0
33999,John Metchie III,CAR,WR,,,16,5,30.73,2082,2082,0,0.7,27.6,16.5,5.4,165,0,0.9,0,0.1
33469,Hunter Long,JAX,TE,,,0,7,5.8,2084,2084,0,0,2.8,1.8,0,16.4,0,0.5,0,0
41959,Jackson Hawes,BUF,TE,,,16,7,26.43,2085,2085,0,0,19.3,12.9,0,141,0,1,0,0.1
33403,Mac Jones,SF,QB,,,2,8,29.18,2087,2087,1,5.2,0,0,17.8,0,0.1,0,0,0
32775,Adam Trautman,DEN,TE,,,16,10,28.48,2088,2088,0,0,22.6,15.5,0,152,0,0.9,0,0.1
26650,DeAndre Hopkins,BAL,WR,NA,,8,13,2,2089,2089,0,0,2,1,0,15,0,0,0,0
31127,Tyler Conklin,DET,TE,,,16,6,3.11,2090,2090,0,0,2.6,2,0,19.6,0,0,0,0
29360,Demarcus Robinson,SF,WR,,,12,8,25.09,2091,2091,0,0.5,18.7,10.8,2.4,147,0,0.8,0,0.1
32494,Lil'Jordan Humphrey,DEN,WR,,,8,10,14.97,2093,2093,0,0,10.2,6.2,0,76.6,0,0.7,0,0
33550,Noah Gray,KC,TE,,,16,5,43.5,2094,2094,0,0,35.2,23.7,0,224,0,1.5,0,0.1
32727,Van Jefferson,WAS,WR,,,16,7,3.42,2095,2095,0,0,3.2,1.9,0,23.9,0,0,0,0
41949,Mitchell Evans,CAR,TE,,,16,5,21.69,2096,2096,0,0.4,10.8,12.3,1.5,115,0,0.6,0,0
42400,Jahdae Walker,CHI,WR,,,12,10,27.13,2097,2097,0,0,19,10.9,0,141,0,1.2,0,0.2
40164,Davis Allen,LAR,TE,Q,Quadriceps,12,11,12.08,2098,2098,0,0,9,6.7,0,63.9,0,0.4,0,0
40931,Ben Sinnott,WAS,TE,,,14,7,29.69,2099,2099,0,0.4,19.4,14.7,1.6,151,0,1.2,0,0.1
29631,Kalif Raymond,CHI,WR,,,16,10,32.85,2100,2100,0,1.9,23.5,14.2,11.7,172,0,1,0,0.2
32831,Tyler Johnson,DAL,WR,,,4,14,5,2101,2101,0,0,5,3,0,35,0,0,0,0
30511,Tim Patrick,NYJ,WR,,,8,13,13.9,2102,2102,0,0,10.2,6,0,79.7,0,0.5,0,0.1
40226,Elijah Higgins,ARI,TE,Q,Concussion,16,14,38.69,2103,2103,0,0,31.3,21.2,0,209,0,1.2,0,0.1
30175,JuJu Smith-Schuster,NYG,WR,NA,Knee,8,8,3.1,2104,2104,0,0,3,2,1,20,0,0,0,0
30423,Austin Ekeler,WAS,RB,NA,,8,7,28.6,2105,2105,0,28,11,9,118,63,1,0,0,0
31090,Will Dissly,LAC,TE,NA,,12,7,21.5,2106,2106,0,0,16,11,0,100,0,1,0,0
32736,Antonio Gibson,NE,RB,NA,Knee - ACL,4,11,2.9,2107,2107,0,1,3,2,4,15,0,0,0,0
30230,Josh Reynolds,NYJ,WR,NA,,4,13,5,2108,2108,0,0,5,3,0,35,0,0,0,0
33445,Tutu Atwell,MIA,WR,,,8,6,32.47,2111,2111,0,1.2,16.3,13.9,5.5,197,0.1,0.8,0,0.2
28457,Tyler Lockett,LV,WR,NA,,8,13,22.8,2112,2112,0,0,17,11,0,113,0,1,0,0
40074,Luke Musgrave,GB,TE,PUP,Neck,16,11,31.89,2114,2114,0,0,23.8,17.1,0,178,0,0.9,0,0.1
29328,Nick Vannett,SEA,TE,,,0,11,0,2115,2115,0,0,0,0,0,0,0,0,0,0
41043,Spencer Rattler,NO,QB,,,1,8,24.21,2116,2116,0,5.6,0,0,23.4,0,0.1,0,0,0
31934,Alexander Mattison,MIA,RB,NA,,0,6,0,2117,2117,0,0,0,0,0,0,0,0,0,0
40630,Tyrell Shavers,BUF,WR,PUP,Knee - ACL,12,7,5.02,2118,2118,0,0,4.1,2.6,0.5,31.8,0,0.1,0,0
27548,Brandin Cooks,NO,WR,NA,,12,8,23.8,2119,2119,0,0,17,10,0,128,0,1,0,0
40313,Mitch Tinsley,CIN,WR,,,0,6,21.11,2120,2120,0,0,15.5,8.6,0,123,0,0.7,0,0.2
30352,Noah Brown,LV,WR,NA,,8,13,6.16,2121,2121,0,0,4.8,2.8,0,36.9,0,0.2,0,0
31144,M. Valdes-Scantling,DAL,WR,,,12,14,12.78,2122,2122,0,0.5,8.2,4.4,3,67,0,0.6,0,0
41045,Bub Means,NO,WR,Q,Hamstring,0,8,0,2123,2123,0,0,0,0,0,0,0,0,0,0
33470,Dyami Brown,WAS,WR,,,8,7,17.31,2124,2124,0,1.7,10.8,7.2,13.6,85.4,0,0.6,0,0.1
42291,CJ Dippre,NE,TE,,,0,11,0,2125,2125,0,0,0,0,0,0,0,0,0,0
42870,Carsen Ryan,CLE,TE,Q,Foot,0,11,0,2126,2126,0,0,0,0,0,0,0,0,0,0
43087,RJ Maryland,GB,TE,NA,Hamstring,0,11,0,2127,2127,0,0,0,0,0,0,0,0,0,0
42620,Carson Towt,IND,TE,IR,Undisclosed,0,13,0,2128,2128,0,0,0,0,0,0,0,0,0,0
42927,Evan Svoboda,LAC,TE,,,0,7,0,2129,2129,0,0,0,0,0,0,0,0,0,0
42004,Thomas Fidone II,NYG,TE,,,0,8,18.51,2130,2130,0,0,0,11.4,0,93.8,0,0.6,0,0
32442,Chris Myarick,LV,TE,,,0,13,0,2131,2131,0,0,0,0,0,0,0,0,0,0
32788,Albert Okwuegbunam Jr.,LV,TE,,,0,13,0,2132,2132,0,0,0,0,0,0,0,0,0,0
42807,Bauer Sharp,TB,TE,,,0,10,0,2133,2133,0,0,0,0,0,0,0,0,0,0
43012,Lance Mason,PIT,TE,,,12,9,25.1,2134,2134,0,0,18,13,0,126,0,1,0,0
7777,Marcedes Lewis,DEN,TE,NA,,0,10,0,2135,2135,0,0,0,0,0,0,0,0,0,0
43055,DJ Rogers,DAL,TE,,,0,14,0,2136,2136,0,0,0,0,0,0,0,0,0,0
42782,Josh Cuevas,BAL,TE,,,8,13,14.7,2137,2137,0,0,10,7.3,0,73.3,0,0.6,0,0
41463,Messiah Swinson,GB,TE,,,0,11,0,2138,2138,0,0,0,0,0,0,0,0,0,0
43152,Tanner Arkin,NE,TE,,,0,11,0,2139,2139,0,0,0,0,0,0,0,0,0,0
43433,Johnny Pascuzzi,LAC,TE,,,0,7,0,2140,2140,0,0,0,0,0,0,0,0,0,0
43471,Connor Hulstein,NYJ,TE,,,0,13,0,2141,2141,0,0,0,0,0,0,0,0,0,0
43035,Chamon Metayer,CAR,TE,NA,,0,5,0,2142,2142,0,0,0,0,0,0,0,0,0,0
41120,Devin Culp,TB,TE,,,12,10,4.97,2143,2143,0,0,3.8,2.9,0,26.1,0,0.1,0,0
33932,Sal Cannella,CLE,TE,NA,,0,11,0,2144,2144,0,0,0,0,0,0,0,0,0,0
43109,Ademola Faleye,TB,TE,NA,,0,10,0,2145,2145,0,0,0,0,0,0,0,0,0,0
42764,Justin Joly,DEN,TE,,,16,10,34.11,2146,2146,0,0,21.6,17.4,0,179,0,1.3,0,0
41363,Treyton Welch,NO,TE,,,0,8,0,2147,2147,0,0,0,0,0,0,0,0,0,0
42547,Mitch Van Vooren,DAL,TE,,,0,14,0,2148,2148,0,0,0,0,0,0,0,0,0,0
40978,Jared Wiley,KC,TE,,,0,5,8.17,2149,2149,0,0,5.9,4.2,0,44.6,0,0.3,0,0
42430,Tre Watson,KC,TE,,,0,5,0,2150,2150,0,0,0,0,0,0,0,0,0,0
30777,Robert Tonyan,PIT,TE,,,4,9,1.4,2151,2151,0,0,1,1,0,9,0,0,0,0
33950,Nikola Kalinic,CHI,TE,IR,Knee,0,10,0,2152,2152,0,0,0,0,0,0,0,0,0,0
42691,Sam Roush,CHI,TE,,,16,10,19.13,2153,2153,0,0,12.7,10.1,0,103,0,0.6,0,0
43088,Eni Falayi,GB,TE,NA,,0,11,0,2154,2154,0,0,0,0,0,0,0,0,0,0
43272,Patrick Gurd,LV,TE,,,0,13,0,2155,2155,0,0,0,0,0,0,0,0,0,0
40550,E.J. Jenkins,PHI,TE,,,0,10,0,2156,2156,0,0,0,0,0,0,0,0,0,0
42755,Matt Hibner,BAL,TE,,,14,13,20.62,2157,2157,0,0,14.6,10.5,0,107,0,0.8,0,0
42266,Bryson Nesbit,MIN,TE,,,0,6,0,2158,2158,0,0,0,0,0,0,0,0,0,0
42797,Tanner Koziol,JAX,TE,,,12,7,20.63,2159,2159,0,0,12.3,10.9,0,111,0,0.7,0,0
42153,Rivaldo Fairweather,ARI,TE,,,0,14,0,2160,2160,0,0,0,0,0,0,0,0,0,0
40643,Travis Vokolek,ARI,TE,NA,,0,14,0,2161,2161,0,0,0,0,0,0,0,0,0,0
42878,Dallen Bentley,DEN,TE,,,0,10,0.97,2162,2162,0,0,0.7,0.5,0,5.5,0,0,0,0
34133,James Mitchell,CAR,TE,,,0,5,0,2163,2163,0,0,0,0,0,0,0,0,0,0
42678,Nate Boerkircher,JAX,TE,,,16,7,20.2,2164,2164,0,0,15.6,10.4,0,103,0,0.8,0,0
43130,Matt Lauter,MIN,TE,,,0,6,0,2165,2165,0,0,0,0,0,0,0,0,0,0
32415,Tyree Jackson,WAS,TE,NA,,0,7,0,2166,2166,0,0,0,0,0,0,0,0,0,0
42887,Michael Trigg,DAL,TE,Q,Toe,16,14,20.02,2167,2167,0,0,10.2,10.3,0,108,0,0.7,0,0
42243,Caden Prieskorn,CAR,TE,,,0,5,0,2168,2168,0,0,0,0,0,0,0,0,0,0
42972,Khalil Dinkins,SF,TE,,,0,8,0,2169,2169,0,0,0,0,0,0,0,0,0,0
42186,Joshua Simon,ATL,TE,,,0,11,0,2170,2170,0,0,0,0,0,0,0,0,0,0
43239,DeShawn Hanika,IND,TE,NA,,0,13,0,2171,2171,0,0,0,0,0,0,0,0,0,0
34489,Zaire Mitchell-Paden,NO,TE,,,0,8,0,2172,2172,0,0,0,0,0,0,0,0,0,0
40346,Joel Wilson,TEN,TE,,,0,9,0,2173,2173,0,0,0,0,0,0,0,0,0,0
43391,Stone Eby,DEN,TE,NA,,0,10,0,2174,2174,0,0,0,0,0,0,0,0,0,0
43379,Brandon Frazier,ATL,TE,NA,,0,11,0,2175,2175,0,0,0,0,0,0,0,0,0,0
41556,Baylor Cupp,ARI,TE,NA,,0,14,0,2176,2176,0,0,0,0,0,0,0,0,0,0
41692,Hayden Rucci,SF,TE,,,0,8,0,2177,2177,0,0,0,0,0,0,0,0,0,0
42041,Luke Lachey,HOU,TE,NA,Foot,0,8,0,2178,2178,0,0,0,0,0,0,0,0,0,0
41373,McCallan Castles,GB,TE,,,0,11,0,2179,2179,0,0,0,0,0,0,0,0,0,0
42063,Keleki Latu,BUF,TE,,,0,7,0,2180,2180,0,0,0,0,0,0,0,0,0,0
42465,Nick Kallerup,SEA,TE,,,0,11,0,2181,2181,0,0,0,0,0,0,0,0,0,0
33485,Tre' McKitty,WAS,TE,,,0,7,0,2182,2182,0,0,0,0,0,0,0,0,0,0
34183,Nick Muse,ATL,TE,,,0,11,0,2183,2183,0,0,0,0,0,0,0,0,0,0
43412,Brett Weaver,DEN,TE,NA,,0,10,0,2184,2184,0,0,0,0,0,0,0,0,0,0
42683,Max Klare,LAR,TE,,,16,11,30.07,2185,2185,0,0,19.7,15.2,0,156,0,1.1,0,0
43357,Kenny Fletcher Jr.,TB,TE,,,0,10,0,2186,2186,0,0,0,0,0,0,0,0,0,0
40255,Zack Kuntz,DAL,TE,,,0,14,0,2187,2187,0,0,0,0,0,0,0,0,0,0
42847,Jaren Kanak,TEN,TE,IR,Pectoral,12,9,25.1,2188,2188,0,0,18,13,0,126,0,1,0,0
43164,Chase Curtis,NYJ,TE,Q,Knee,0,13,0,2189,2189,0,0,0,0,0,0,0,0,0,0
42936,Jerand Bradley,LAC,TE,,,0,7,0,2190,2190,0,0,0,0,0,0,0,0,0,0
43027,Hayden Large,CHI,TE,,,0,10,0,2191,2191,0,0,0,0,0,0,0,0,0,0
42117,Jake Briningstool,KC,TE,,,0,5,0,2192,2192,0,0,0,0,0,0,0,0,0,0
43457,Louis Hansen,HOU,TE,,,0,8,0,2193,2193,0,0,0,0,0,0,0,0,0,0
43002,Ty Pezza,BAL,TE,,,0,13,0,2194,2194,0,0,0,0,0,0,0,0,0,0
43082,Miles Kitselman,DET,TE,NA,Leg,12,6,25.1,2195,2195,0,0,18,13,0,126,0,1,0,0
42353,Marshall Lang,MIN,TE,,,0,6,0,2196,2196,0,0,0,0,0,0,0,0,0,0
42571,Thomas Gordon,DET,TE,,,0,6,0,2197,2197,0,0,0,0,0,0,0,0,0,0
43138,Dan Villari,LAR,TE,,,0,11,0,2198,2198,0,0,0,0,0,0,0,0,0,0
42523,Drake Dabney,GB,TE,,,0,11,0,2199,2199,0,0,0,0,0,0,0,0,0,0
43470,Drew Biber,CLE,TE,,,0,11,0,2200,2200,0,0,0,0,0,0,0,0,0,0
43058,Josh Kattus,CIN,TE,,,0,6,0,2201,2201,0,0,0,0,0,0,0,0,0,0
43036,Lake McRee,PIT,TE,,,0,9,0,2202,2202,0,0,0,0,0,0,0,0,0,0
42204,Patrick Herbert,JAX,TE,,,0,7,0,2203,2203,0,0,0,0,0,0,0,0,0,0
43212,Jameson Geers,ARI,TE,IR,Undisclosed,0,14,0,2204,2204,0,0,0,0,0,0,0,0,0,0
42843,Jack Endries,CIN,TE,,,16,6,37.99,2205,2205,0,0,29,19.2,0,198,0,1.4,0,0
41512,Shawn Bowman,ARI,TE,,,0,14,0,2206,2206,0,0,0,0,0,0,0,0,0,0
42420,Zach Horton,DET,TE,,,0,6,0,2207,2207,0,0,0,0,0,0,0,0,0,0
43449,Heinrich Haarberg,CAR,TE,NA,,0,5,0,2208,2208,0,0,0,0,0,0,0,0,0,0
42612,Layne Pryor,HOU,TE,,,0,8,0,2209,2209,0,0,0,0,0,0,0,0,0,0
34126,Teagan Quitoriano,ARI,TE,,,0,14,0,2210,2210,0,0,0,0,0,0,0,0,0,0
40778,Princeton Fant,DAL,TE,IR,Knee - ACL + MCL,0,14,0,2211,2211,0,0,0,0,0,0,0,0,0,0
42275,JJ Galbreath,IND,TE,,,0,13,0,2212,2212,0,0,0,0,0,0,0,0,0,0
43206,Quentin Moore,WAS,TE,,,0,7,0,2213,2213,0,0,0,0,0,0,0,0,0,0
43463,Jeremiah Franklin,MIA,TE,,,0,6,0,2214,2214,0,0,0,0,0,0,0,0,0,0
43116,J. Michael Gyllenborg,KC,TE,IR,Knee,12,5,34.9,2215,2215,0,0,16,11,0,114,0,1,0,0
42006,Moliki Matavao,NO,TE,Q,Knee,0,8,0,2216,2216,0,0,0,0,0,0,0,0,0,0
